ts_code,name,industry
603237.SH,五芳斋,食品
603238.SH,诺邦股份,纺织
603239.SH,浙江仙通,汽车配件
603255.SH,鼎际得,化工原料
603256.SH,宏和科技,玻璃
603257.SH,中国瑞林,建筑工程
603258.SH,电魂网络,互联网
603259.SH,药明康德,化学制药
603260.SH,合盛硅业,化工原料
603261.SH,*ST立航,航空
603266.SH,天龙股份,汽车配件
603267.SH,鸿远电子,元器件
603268.SH,*ST松发,家居用品
603269.SH,海鸥股份,机械基件
603270.SH,金帝股份,机械基件
603271.SH,永杰新材,铝
603272.SH,联翔股份,家居用品
603273.SH,天元智能,专用机械
603275.SH,众辰科技,电器仪表
603276.SH,恒兴新材,化工原料
603277.SH,银都股份,专用机械
603278.SH,大业股份,钢加工
603279.SH,景津装备,环境保护
603280.SH,南方路机,工程机械
603281.SH,江瀚新材,化工原料
603282.SH,亚光股份,专用机械
603283.SH,赛腾股份,专用机械
603285.SH,键邦股份,化工原料
603286.SH,日盈电子,汽车配件
603288.SH,海天味业,食品
603289.SH,泰瑞机器,专用机械
603290.SH,斯达半导,半导体
603291.SH,联合水务,水务
603296.SH,华勤技术,元器件
603297.SH,永新光学,元器件
603298.SH,杭叉集团,工程机械
603299.SH,苏盐井神,食品
603300.SH,海南华铁,多元金融
603301.SH,振德医疗,医疗保健
603303.SH,得邦照明,家用电器
603305.SH,旭升集团,汽车配件
603306.SH,华懋科技,汽车配件
603307.SH,扬州金泉,文教休闲
603308.SH,应流股份,机械基件
603309.SH,维力医疗,医疗保健
603310.SH,巍华新材,化工原料
603311.SH,金海高科,家用电器
603312.SH,西典新能,电气设备
603313.SH,梦百合,家居用品
603315.SH,福鞍股份,环境保护
603316.SH,诚邦股份,建筑工程
603317.SH,天味食品,食品
603318.SH,水发燃气,供气供热
603319.SH,美湖股份,汽车配件
603320.SH,迪贝电气,电气设备
603321.SH,梅轮电梯,运输设备
603322.SH,超讯通信,通信设备
603323.SH,苏农银行,银行
603324.SH,盛剑科技,环境保护
603325.SH,博隆技术,化工机械
603326.SH,我乐家居,家居用品
603327.SH,福蓉科技,元器件
603328.SH,依顿电子,元器件
603329.SH,上海雅仕,仓储物流
603330.SH,天洋新材,塑料
603331.SH,百达精工,专用机械
603332.SH,苏州龙杰,化纤
603333.SH,尚纬股份,电气设备
603335.SH,迪生力,汽车配件
603336.SH,宏辉果蔬,农业综合
603337.SH,杰克股份,纺织机械
603338.SH,浙江鼎力,工程机械
603339.SH,四方科技,专用机械
603341.SH,龙旗科技,通信设备
603344.SH,星德胜,电气设备
603345.SH,安井食品,食品
603348.SH,文灿股份,汽车配件
603350.SH,安乃达,电气设备
603351.SH,威尔药业,化学制药
603353.SH,和顺石油,石油贸易
603355.SH,莱克电气,家用电器
603356.SH,华菱精工,运输设备
603357.SH,设计总院,建筑工程
603358.SH,华达科技,汽车配件
603359.SH,东珠生态,建筑工程
603360.SH,百傲化学,农药化肥
603363.SH,*ST傲农,饲料
603365.SH,水星家纺,纺织
603366.SH,日出东方,家用电器
603367.SH,辰欣药业,化学制药
603368.SH,柳药集团,医药商业
603369.SH,今世缘,白酒
603373.SH,安邦护卫,仓储物流
603375.SH,盛景微,半导体
603377.SH,ST东时,汽车服务
603378.SH,亚士创能,染料涂料
603379.SH,三美股份,化工原料
603380.SH,易德龙,元器件
603381.SH,永臻股份,电气设备
603383.SH,顶点软件,软件服务
603385.SH,惠达卫浴,家居用品
603386.SH,骏亚科技,元器件
603387.SH,基蛋生物,医疗保健
603388.SH,*ST元成,建筑工程
603389.SH,*ST亚振,家居用品
603390.SH,通达电气,汽车配件
603391.SH,力聚热能,专用机械
603392.SH,万泰生物,生物制药
603393.SH,新天然气,供气供热
603395.SH,红四方,农药化肥
603396.SH,金辰股份,专用机械
603398.SH,*ST沐邦,电气设备
603399.SH,永杉锂业,小金属
603408.SH,建霖家居,家居用品
603409.SH,汇通控股,汽车配件
603416.SH,信捷电气,电器仪表
603421.SH,鼎信通讯,通信设备
603429.SH,集友股份,广告包装
603439.SH,贵州三力,中成药
603444.SH,吉比特,互联网
603456.SH,九洲药业,医疗保健
603458.SH,勘设股份,建筑工程
603466.SH,风语筑,文教休闲
603477.SH,巨星农牧,农业综合
603486.SH,科沃斯,家用电器
603488.SH,展鹏科技,运输设备
603489.SH,八方股份,电气设备
603496.SH,恒为科技,IT设备
603499.SH,翔港科技,广告包装
603500.SH,祥和实业,运输设备
603501.SH,韦尔股份,半导体
603505.SH,金石资源,化工原料
603506.SH,南都物业,房产服务
603507.SH,振江股份,电气设备
603508.SH,思维列控,IT设备
603511.SH,爱慕股份,服饰
603515.SH,欧普照明,家用电器
603516.SH,淳中科技,IT设备
603517.SH,绝味食品,食品
603518.SH,锦泓集团,服饰
603519.SH,立霸股份,家用电器
603520.SH,司太立,化学制药
603527.SH,众源新材,铜
603528.SH,多伦科技,软件服务
603529.SH,爱玛科技,摩托车
603530.SH,神马电力,电气设备
603533.SH,掌阅科技,互联网
603535.SH,嘉诚国际,仓储物流
603536.SH,惠发食品,食品
603538.SH,美诺华,化学制药
603551.SH,奥普科技,家居用品
603556.SH,海兴电力,电器仪表
603557.SH,ST起步,服饰
603558.SH,健盛集团,纺织
603559.SH,*ST通脉,通信设备
603565.SH,中谷物流,水运
603566.SH,普莱柯,农业综合
603567.SH,珍宝岛,中成药
603568.SH,伟明环保,环境保护
603569.SH,长久物流,公路
603577.SH,汇金通,电气设备
603578.SH,三星新材,家用电器
603579.SH,荣泰健康,家用电器
603580.SH,*ST艾艾,塑料
603583.SH,捷昌驱动,电气设备
603585.SH,苏利股份,农药化肥
603586.SH,金麒麟,汽车配件
603587.SH,地素时尚,服饰
603588.SH,高能环境,环境保护
603589.SH,口子窖,白酒
603590.SH,康辰药业,生物制药
603595.SH,东尼电子,元器件
603596.SH,伯特利,汽车配件
603598.SH,引力传媒,互联网
603599.SH,广信股份,农药化肥
603600.SH,永艺股份,家居用品
603601.SH,再升科技,玻璃
603602.SH,纵横通信,通信设备
603605.SH,珀莱雅,日用化工
603606.SH,东方电缆,电气设备
603607.SH,京华激光,造纸
603608.SH,天创时尚,服饰
603609.SH,禾丰股份,饲料
603610.SH,麒盛科技,家居用品
603611.SH,诺力股份,专用机械
603612.SH,索通发展,矿物制品
603613.SH,国联股份,互联网
603615.SH,茶花股份,家居用品
603616.SH,韩建河山,水泥
603617.SH,君禾股份,机械基件
603618.SH,杭电股份,电气设备
603619.SH,中曼石油,石油开采
603626.SH,科森科技,元器件
603628.SH,清源股份,电气设备
603629.SH,利通电子,元器件
603630.SH,拉芳家化,日用化工
603633.SH,徕木股份,汽车配件
603636.SH,南威软件,软件服务
603637.SH,镇海股份,建筑工程
603638.SH,艾迪精密,专用机械
603639.SH,海利尔,农药化肥
603648.SH,畅联股份,仓储物流
603650.SH,彤程新材,化工原料
603655.SH,朗博科技,汽车配件
603656.SH,泰禾智能,专用机械
603657.SH,春光科技,家用电器
603658.SH,安图生物,医疗保健
603659.SH,璞泰来,化工原料
603660.SH,苏州科达,IT设备
603661.SH,恒林股份,家居用品
603662.SH,柯力传感,电器仪表
603663.SH,三祥新材,小金属
603665.SH,康隆达,服饰
603666.SH,亿嘉和,专用机械
603667.SH,五洲新春,机械基件
603668.SH,天马科技,饲料
603669.SH,灵康药业,化学制药
603676.SH,卫信康,化学制药
603677.SH,奇精机械,家用电器
603678.SH,火炬电子,元器件
603679.SH,华体科技,电气设备
603680.SH,今创集团,运输设备
603681.SH,永冠新材,化工原料
603682.SH,锦和商管,房产服务
603683.SH,晶华新材,化工原料
603685.SH,晨丰科技,电气设备
603686.SH,福龙马,环境保护
603687.SH,大胜达,广告包装
603688.SH,石英股份,矿物制品
603689.SH,皖天然气,供气供热
603690.SH,至纯科技,半导体
603693.SH,江苏新能,新型电力
603696.SH,安记食品,食品
603697.SH,有友食品,食品
603698.SH,航天工程,专用机械
603699.SH,纽威股份,机械基件
603700.SH,宁水集团,电器仪表
603701.SH,德宏股份,汽车配件
603703.SH,盛洋科技,元器件
603706.SH,东方环宇,供气供热
603707.SH,健友股份,生物制药
603708.SH,家家悦,超市连锁
603709.SH,中源家居,家居用品
603711.SH,香飘飘,软饮料
603712.SH,七一二,通信设备
603713.SH,密尔克卫,仓储物流
603716.SH,塞力医疗,医药商业
603717.SH,天域生物,农业综合
603718.SH,海利生物,农业综合
603719.SH,良品铺子,食品
603721.SH,*ST天择,影视音像
603722.SH,阿科力,化工原料
603725.SH,天安新材,塑料
603726.SH,朗迪集团,家用电器
603727.SH,博迈科,石油开采
603728.SH,鸣志电器,电气设备
603729.SH,龙韵股份,广告包装
603730.SH,岱美股份,汽车配件
603733.SH,仙鹤股份,造纸
603737.SH,三棵树,染料涂料
603738.SH,泰晶科技,元器件
603739.SH,蔚蓝生物,农业综合
603755.SH,日辰股份,食品
603757.SH,大元泵业,机械基件
603758.SH,秦安股份,汽车配件
603759.SH,海天股份,水务
603766.SH,隆鑫通用,摩托车
603767.SH,中马传动,汽车配件
603768.SH,常青股份,汽车配件
603773.SH,沃格光电,元器件
603776.SH,永安行,公共交通
603777.SH,来伊份,食品
603778.SH,国晟科技,电气设备
603779.SH,威龙股份,红黄酒
603786.SH,科博达,汽车配件
603787.SH,新日股份,摩托车
603788.SH,宁波高发,汽车配件
603789.SH,*ST星农,农用机械
603790.SH,雅运股份,染料涂料
603797.SH,联泰环保,环境保护
603798.SH,康普顿,石油加工
603799.SH,华友钴业,小金属
603800.SH,洪田股份,专用机械
603801.SH,志邦家居,家居用品
603803.SH,瑞斯康达,通信设备
603806.SH,福斯特,塑料
603808.SH,歌力思,服饰
603809.SH,豪能股份,汽车配件
603810.SH,丰山集团,农药化肥
603811.SH,诚意药业,化学制药
603813.SH,*ST原尚,公路
603815.SH,交建股份,建筑工程
603816.SH,顾家家居,家居用品
603817.SH,海峡环保,环境保护
603818.SH,曲美家居,家居用品
603819.SH,神力股份,电气设备
603822.SH,嘉澳环保,化工原料
603823.SH,百合花,染料涂料
603825.SH,华扬联众,互联网
603826.SH,坤彩科技,染料涂料
603828.SH,ST柯利达,装修装饰
603829.SH,洛凯股份,电气设备
603833.SH,欧派家居,家居用品
603836.SH,海程邦达,仓储物流
603838.SH,*ST四通,家居用品
603839.SH,安正时尚,服饰
603843.SH,*ST正平,建筑工程
603848.SH,好太太,家居用品
603855.SH,华荣股份,专用机械
603856.SH,东宏股份,塑料
603858.SH,步长制药,中成药
603859.SH,能科科技,软件服务
603860.SH,中公高科,建筑工程
603861.SH,白云电器,电气设备
603863.SH,松炀资源,造纸
603866.SH,桃李面包,食品
603867.SH,新化股份,化工原料
603868.SH,飞科电器,家用电器
603869.SH,ST智知,软件服务
603871.SH,嘉友国际,仓储物流
603876.SH,鼎胜新材,铝
603877.SH,太平鸟,服饰
603878.SH,武进不锈,钢加工
603879.SH,永悦科技,化工原料
603880.SH,南卫股份,医疗保健
603881.SH,数据港,软件服务
603882.SH,金域医学,医疗保健
603883.SH,老百姓,医药商业
603885.SH,吉祥航空,空运
603886.SH,元祖股份,食品
603887.SH,城地香江,软件服务
603888.SH,新华网,互联网
603889.SH,新澳股份,纺织
603890.SH,春秋电子,元器件
603893.SH,瑞芯微,半导体
603895.SH,天永智能,专用机械
603896.SH,寿仙谷,中成药
603897.SH,长城科技,电气设备
603898.SH,好莱客,家居用品
603899.SH,晨光股份,文教休闲
603900.SH,莱绅通灵,服饰
603901.SH,永创智能,专用机械
603903.SH,中持股份,环境保护
603906.SH,龙蟠科技,电气设备
603908.SH,牧高笛,纺织
603909.SH,建发合诚,建筑工程
603912.SH,佳力图,专用机械
603915.SH,国茂股份,机械基件
603916.SH,苏博特,化工原料
603917.SH,合力科技,汽车配件
603918.SH,金桥信息,软件服务
603919.SH,金徽酒,白酒
603920.SH,世运电路,元器件
603922.SH,金鸿顺,汽车配件
603926.SH,铁流股份,汽车配件
603927.SH,中科软,软件服务
603928.SH,兴业股份,化工原料
603929.SH,亚翔集成,装修装饰
603931.SH,格林达,化工原料
603933.SH,睿能科技,元器件
603936.SH,博敏电子,元器件
603937.SH,丽岛新材,铝
603938.SH,三孚股份,化工原料
603939.SH,益丰药房,医药商业
603948.SH,建业股份,化工原料
603949.SH,雪龙集团,汽车配件
603950.SH,长源东谷,汽车配件
603955.SH,大千生态,建筑工程
603956.SH,威派格,专用机械
603958.SH,哈森股份,服饰
603959.SH,ST百利,建筑工程
603960.SH,克来机电,汽车配件
603966.SH,法兰泰克,专用机械
603967.SH,中创物流,仓储物流
603968.SH,醋化股份,化工原料
603969.SH,银龙股份,其他建材
603970.SH,中农立华,农药化肥
603976.SH,正川股份,医疗保健
603977.SH,国泰集团,化工原料
603978.SH,深圳新星,小金属
603979.SH,金诚信,铜
603980.SH,吉华集团,染料涂料
603982.SH,泉峰汽车,汽车配件
603983.SH,丸美生物,日用化工
603985.SH,恒润股份,电气设备
603986.SH,兆易创新,半导体
603987.SH,康德莱,医疗保健
603988.SH,中电电机,电气设备
603989.SH,艾华集团,元器件
603990.SH,麦迪科技,软件服务
603991.SH,至正股份,塑料
603992.SH,松霖科技,家居用品
603993.SH,洛阳钼业,小金属
603995.SH,甬金股份,特种钢
603997.SH,继峰股份,汽车配件
603998.SH,方盛制药,中成药
603999.SH,读者传媒,出版业
605001.SH,威奥股份,运输设备
605003.SH,众望布艺,纺织
605005.SH,合兴股份,汽车配件
605006.SH,山东玻纤,玻璃
605007.SH,五洲特纸,造纸
605008.SH,长鸿高科,橡胶
605009.SH,豪悦护理,造纸
605011.SH,杭州热电,供气供热
605016.SH,百龙创园,食品
605018.SH,长华集团,汽车配件
605020.SH,永和股份,化工原料
605028.SH,世茂能源,供气供热
605033.SH,美邦股份,农药化肥
605050.SH,福然德,仓储物流
605055.SH,迎丰股份,纺织
605056.SH,咸亨国际,电器仪表
605058.SH,澳弘电子,元器件
605060.SH,联德股份,机械基件
605066.SH,天正电气,电气设备
605068.SH,明新旭腾,汽车配件
605069.SH,正和生态,环境保护
605077.SH,华康股份,食品
605080.SH,浙江自然,文教休闲
605081.SH,*ST太和,环境保护
605086.SH,龙高股份,矿物制品
605088.SH,冠盛股份,汽车配件
605089.SH,味知香,食品
605090.SH,九丰能源,供气供热
605098.SH,行动教育,文教休闲
605099.SH,共创草坪,文教休闲
605100.SH,华丰股份,机械基件
605108.SH,同庆楼,酒店餐饮
605111.SH,新洁能,半导体
605116.SH,奥锐特,化学制药
605117.SH,德业股份,电气设备
605118.SH,力鼎光电,元器件
605122.SH,四方新材,水泥
605123.SH,派克新材,航空
605128.SH,上海沿浦,汽车配件
605133.SH,嵘泰股份,汽车配件
605136.SH,丽人丽妆,其他商业
605138.SH,盛泰集团,服饰
605151.SH,西上海,汽车配件
605155.SH,西大门,家居用品
605158.SH,华达新材,钢加工
605162.SH,新中港,供气供热
605166.SH,聚合顺,化纤
605167.SH,利柏特,建筑工程
605168.SH,三人行,互联网
605169.SH,洪通燃气,供气供热
605177.SH,东亚药业,化学制药
605178.SH,时空科技,装修装饰
605179.SH,一鸣食品,乳制品
605180.SH,华生科技,纺织
605183.SH,确成股份,化工原料
605186.SH,健麾信息,专用机械
605188.SH,国光连锁,超市连锁
605189.SH,富春染织,纺织
605196.SH,华通线缆,电气设备
605198.SH,安德利,软饮料
605199.SH,ST葫芦娃,中成药
605208.SH,永茂泰,铝
605218.SH,伟时电子,元器件
605222.SH,起帆电缆,电气设备
605228.SH,神通科技,汽车配件
605255.SH,天普股份,汽车配件
605258.SH,协和电子,元器件
605259.SH,绿田机械,农用机械
605266.SH,健之佳,医药商业
605268.SH,王力安防,家居用品
605277.SH,新亚电子,元器件
605286.SH,同力日升,运输设备
605287.SH,德才股份,装修装饰
605288.SH,凯迪股份,电气设备
605289.SH,罗曼股份,建筑工程
605296.SH,神农集团,农业综合
605298.SH,必得科技,运输设备
605299.SH,舒华体育,文教休闲
605300.SH,佳禾食品,乳制品
605303.SH,园林股份,建筑工程
605305.SH,中际联合,工程机械
605318.SH,法狮龙,其他建材
605319.SH,无锡振华,汽车配件
605333.SH,沪光股份,汽车配件
605336.SH,帅丰电器,家用电器
605337.SH,李子园,乳制品
605338.SH,巴比食品,食品
605339.SH,南侨食品,食品
605358.SH,立昂微,半导体
605365.SH,立达信,家用电器
605366.SH,宏柏新材,化工原料
605368.SH,蓝天燃气,供气供热
605369.SH,拱东医疗,医疗保健
605376.SH,博迁新材,小金属
605377.SH,华旺科技,造纸
605378.SH,野马电池,电气设备
605388.SH,均瑶健康,乳制品
605389.SH,长龄液压,机械基件
605398.SH,新炬网络,软件服务
605399.SH,晨光新材,化工原料
605488.SH,福莱新材,塑料
605499.SH,东鹏饮料,软饮料
605500.SH,森林包装,造纸
605507.SH,国邦医药,化学制药
605555.SH,德昌股份,家用电器
605566.SH,福莱蒽特,染料涂料
605567.SH,春雪食品,食品
605577.SH,龙版传媒,出版业
605580.SH,恒盛能源,供气供热
605588.SH,冠石科技,元器件
605589.SH,圣泉集团,化工原料
605598.SH,上海港湾,建筑工程
605599.SH,菜百股份,服饰
688001.SH,华兴源创,专用机械
688002.SH,睿创微纳,通信设备
688003.SH,天准科技,专用机械
688004.SH,博汇科技,软件服务
688005.SH,容百科技,电气设备
688006.SH,杭可科技,电气设备
688007.SH,光峰科技,元器件
688008.SH,澜起科技,半导体
688009.SH,中国通号,运输设备
688010.SH,福光股份,元器件
688011.SH,新光光电,元器件
688012.SH,中微公司,半导体
688013.SH,天臣医疗,医疗保健
688015.SH,交控科技,运输设备
688016.SH,心脉医疗,医疗保健
688017.SH,绿的谐波,机械基件
688018.SH,乐鑫科技,半导体
688019.SH,安集科技,半导体
688020.SH,方邦股份,元器件
688021.SH,奥福环保,汽车配件
688022.SH,瀚川智能,专用机械
688023.SH,安恒信息,软件服务
688025.SH,杰普特,专用机械
688026.SH,洁特生物,医疗保健
688027.SH,国盾量子,通信设备
688028.SH,沃尔德,机械基件
688029.SH,南微医学,医疗保健
688030.SH,山石网科,软件服务
688031.SH,星环科技-U,软件服务
688032.SH,禾迈股份,电气设备
688033.SH,天宜上佳,电气设备
688035.SH,德邦科技,半导体
688036.SH,传音控股,通信设备
688037.SH,芯源微,半导体
688038.SH,中科通达,软件服务
688039.SH,当虹科技,软件服务
688041.SH,海光信息,半导体
688045.SH,必易微,半导体
688046.SH,药康生物,生物制药
688047.SH,龙芯中科,半导体
688048.SH,长光华芯,半导体
688049.SH,炬芯科技,半导体
688050.SH,爱博医疗,医疗保健
688051.SH,佳华科技,软件服务
688052.SH,纳芯微,半导体
688053.SH,思科瑞,元器件
688055.SH,龙腾光电,元器件
688056.SH,莱伯泰科,电器仪表
688057.SH,金达莱,环境保护
688058.SH,宝兰德,软件服务
688059.SH,华锐精密,机械基件
688060.SH,云涌科技,IT设备
688061.SH,灿瑞科技,半导体
688062.SH,迈威生物-U,生物制药
688063.SH,派能科技,电气设备
688065.SH,凯赛生物,化工原料
688066.SH,航天宏图,软件服务
688067.SH,爱威科技,医疗保健
688068.SH,热景生物,医疗保健
688069.SH,德林海,环境保护
688070.SH,纵横股份,航空
688071.SH,华依科技,专用机械
688072.SH,拓荆科技,半导体
688073.SH,毕得医药,化学制药
688075.SH,安旭生物,医疗保健
688076.SH,诺泰生物,生物制药
688077.SH,大地熊,矿物制品
688078.SH,龙软科技,软件服务
688079.SH,美迪凯,元器件
688080.SH,映翰通,通信设备
688081.SH,兴图新科,软件服务
688082.SH,盛美上海,半导体
688083.SH,中望软件,软件服务
688084.SH,晶品特装,专用机械
688085.SH,三友医疗,医疗保健
688087.SH,英科再生,环境保护
688088.SH,虹软科技,软件服务
688089.SH,嘉必优,食品
688090.SH,瑞松科技,专用机械
688091.SH,上海谊众,化学制药
688092.SH,爱科科技,专用机械
688093.SH,世华科技,化工原料
688095.SH,福昕软件,软件服务
688096.SH,京源环保,环境保护
688097.SH,博众精工,专用机械
688098.SH,申联生物,农业综合
688099.SH,晶晨股份,半导体
688100.SH,威胜信息,通信设备
688101.SH,三达膜,环境保护
688102.SH,斯瑞新材,铜
688103.SH,国力股份,元器件
688105.SH,诺唯赞,生物制药
688106.SH,金宏气体,化工原料
688107.SH,安路科技,半导体
688108.SH,赛诺医疗,医疗保健
688109.SH,品茗科技,软件服务
688110.SH,东芯股份,半导体
688111.SH,金山办公,软件服务
688112.SH,鼎阳科技,电器仪表
688113.SH,联测科技,专用机械
688114.SH,华大智造,医疗保健
688115.SH,思林杰,电器仪表
688116.SH,天奈科技,化工原料
688117.SH,圣诺生物,生物制药
688118.SH,普元信息,软件服务
688119.SH,中钢洛耐,其他建材
688120.SH,华海清科,半导体
688121.SH,卓然股份,专用机械
688122.SH,西部超导,小金属
688123.SH,聚辰股份,半导体
688125.SH,安达智能,专用机械
688126.SH,沪硅产业,半导体
688127.SH,蓝特光学,元器件
688128.SH,中国电研,专用机械
688129.SH,东来技术,染料涂料
688130.SH,晶华微,半导体
688131.SH,皓元医药,化学制药
688132.SH,邦彦技术,通信设备
688133.SH,泰坦科技,化工原料
688135.SH,利扬芯片,半导体
688136.SH,科兴制药,生物制药
688137.SH,近岸蛋白,生物制药
688138.SH,清溢光电,半导体
688139.SH,海尔生物,医疗保健
688141.SH,杰华特,半导体
688143.SH,长盈通,通信设备
688146.SH,中船特气,半导体
688147.SH,微导纳米,专用机械
688148.SH,芳源股份,电气设备
688150.SH,莱特光电,元器件
688151.SH,华强科技,医疗保健
688152.SH,麒麟信安,软件服务
688153.SH,唯捷创芯,半导体
688155.SH,先惠技术,电气设备
688156.SH,路德环境,饲料
688157.SH,松井股份,染料涂料
688158.SH,优刻得-W,软件服务
688159.SH,有方科技,通信设备
688160.SH,步科股份,电器仪表
688161.SH,威高骨科,医疗保健
688162.SH,巨一科技,专用机械
688163.SH,赛伦生物,生物制药
688165.SH,埃夫特-U,专用机械
688166.SH,博瑞医药,化学制药
688167.SH,炬光科技,元器件
688168.SH,安博通,软件服务
688169.SH,石头科技,家用电器
688170.SH,德龙激光,专用机械
688171.SH,纬德信息,软件服务
688172.SH,燕东微,半导体
688173.SH,希荻微,半导体
688175.SH,高凌信息,通信设备
688176.SH,亚虹医药-U,化学制药
688177.SH,百奥泰,生物制药
688178.SH,万德斯,环境保护
688179.SH,阿拉丁,化学制药
688180.SH,君实生物-U,生物制药
688181.SH,八亿时空,元器件
688182.SH,灿勤科技,通信设备
688183.SH,生益电子,元器件
688184.SH,ST帕瓦,电气设备
688185.SH,康希诺,生物制药
688186.SH,广大特材,特种钢
688187.SH,时代电气,运输设备
688188.SH,柏楚电子,专用机械
688189.SH,南新制药,化学制药
688190.SH,云路股份,矿物制品
688191.SH,智洋创新,软件服务
688192.SH,迪哲医药-U,生物制药
688193.SH,仁度生物,医疗保健
688195.SH,腾景科技,元器件
688196.SH,卓越新能,环境保护
688197.SH,首药控股-U,化学制药
688198.SH,佰仁医疗,医疗保健
688199.SH,久日新材,化工原料
688200.SH,华峰测控,半导体
688201.SH,信安世纪,软件服务
688202.SH,美迪西,医疗保健
688203.SH,海正生材,塑料
688205.SH,德科立,通信设备
688206.SH,概伦电子,半导体
688207.SH,格灵深瞳,软件服务
688208.SH,道通科技,IT设备
688209.SH,英集芯,半导体
688210.SH,统联精密,元器件
688211.SH,中科微至,专用机械
688212.SH,澳华内镜,医疗保健
688213.SH,思特威-W,半导体
688215.SH,瑞晟智能,专用机械
688216.SH,气派科技,半导体
688217.SH,睿昂基因,医疗保健
688218.SH,江苏北人,专用机械
688219.SH,会通股份,塑料
688220.SH,翱捷科技-U,半导体
688221.SH,前沿生物-U,生物制药
688222.SH,成都先导,化学制药
688223.SH,晶科能源,电气设备
688225.SH,亚信安全,软件服务
688226.SH,威腾电气,电气设备
688227.SH,品高股份,软件服务
688228.SH,开普云,软件服务
688229.SH,博睿数据,软件服务
688230.SH,芯导科技,半导体
688231.SH,隆达股份,航空
688232.SH,新点软件,软件服务
688233.SH,神工股份,半导体
688234.SH,天岳先进,半导体
688235.SH,百济神州-U,生物制药
688236.SH,春立医疗,医疗保健
688237.SH,超卓航科,航空
688238.SH,和元生物,医疗保健
688239.SH,航宇科技,航空
688244.SH,永信至诚,软件服务
688246.SH,嘉和美康,软件服务
688247.SH,宣泰医药,化学制药
688248.SH,南网科技,电气设备
688249.SH,晶合集成,半导体
688251.SH,井松智能,专用机械
688252.SH,天德钰,半导体
688253.SH,英诺特,医疗保健
688255.SH,凯尔达,机械基件
688256.SH,寒武纪-U,半导体
688257.SH,新锐股份,机械基件
688258.SH,卓易信息,软件服务
688259.SH,创耀科技,半导体
688260.SH,昀冢科技,元器件
688261.SH,东微半导,半导体
688262.SH,国芯科技,半导体
688265.SH,南模生物,医疗保健
688266.SH,泽璟制药-U,生物制药
688267.SH,中触媒,化工原料
688268.SH,华特气体,化工原料
688269.SH,凯立新材,化工原料
688270.SH,臻镭科技,半导体
688271.SH,联影医疗,医疗保健
688272.SH,富吉瑞,元器件
688273.SH,麦澜德,医疗保健
688275.SH,万润新能,电气设备
688276.SH,百克生物,生物制药
688277.SH,天智航-U,医疗保健
688278.SH,特宝生物,生物制药
688279.SH,峰岹科技,半导体
688280.SH,精进电动-UW,汽车配件
688281.SH,华秦科技,航空
688282.SH,理工导航,通信设备
688283.SH,坤恒顺维,电器仪表
688285.SH,高铁电气,运输设备
688286.SH,敏芯股份,半导体
688287.SH,*ST观典,航空
688288.SH,鸿泉物联,IT设备
688289.SH,圣湘生物,医疗保健
688290.SH,景业智能,专用机械
688291.SH,金橙子,软件服务
688292.SH,浩瀚深度,通信设备
688293.SH,奥浦迈,生物制药
688295.SH,中复神鹰,化纤
688296.SH,和达科技,软件服务
688297.SH,中无人机,航空
688298.SH,东方生物,医疗保健
688299.SH,长阳科技,元器件
688300.SH,联瑞新材,矿物制品
688301.SH,奕瑞科技,医疗保健
688302.SH,海创药业-U,生物制药
688303.SH,大全能源,电气设备
688305.SH,科德数控,机床制造
688306.SH,均普智能,专用机械
688307.SH,中润光学,元器件
688308.SH,欧科亿,机械基件
688309.SH,恒誉环保,环境保护
688310.SH,迈得医疗,医疗保健
688311.SH,盟升电子,元器件
688312.SH,燕麦科技,专用机械
688313.SH,仕佳光子,通信设备
688314.SH,康拓医疗,医疗保健
688315.SH,诺禾致源,医疗保健
688316.SH,青云科技-U,软件服务
688317.SH,之江生物,医疗保健
688318.SH,财富趋势,软件服务
688319.SH,欧林生物,生物制药
688320.SH,禾川科技,电器仪表
688321.SH,微芯生物,化学制药
688322.SH,奥比中光-UW,元器件
688323.SH,瑞华泰,塑料
688325.SH,赛微微电,半导体
688326.SH,经纬恒润-W,汽车配件
688327.SH,云从科技-UW,软件服务
688328.SH,深科达,专用机械
688329.SH,艾隆科技,专用机械
688330.SH,宏力达,电气设备
688331.SH,荣昌生物,生物制药
688332.SH,中科蓝讯,半导体
688333.SH,铂力特,机械基件
688334.SH,西高院,电气设备
688335.SH,复洁环保,环境保护
688336.SH,三生国健,生物制药
688337.SH,普源精电,电器仪表
688338.SH,赛科希德,医疗保健
688339.SH,亿华通-U,汽车配件
688343.SH,云天励飞-U,软件服务
688345.SH,博力威,电气设备
688347.SH,华虹公司,半导体
688348.SH,昱能科技,电气设备
688349.SH,三一重能,电气设备
688350.SH,富淼科技,化工原料
688351.SH,微电生理,医疗保健
688352.SH,颀中科技,半导体
688353.SH,华盛锂电,化工原料
688355.SH,明志科技,机械基件
688356.SH,键凯科技,化学制药
688357.SH,建龙微纳,化工原料
688358.SH,祥生医疗,医疗保健
688359.SH,三孚新科,化工原料
688360.SH,德马科技,机械基件
688361.SH,中科飞测,半导体
688362.SH,甬矽电子,半导体
688363.SH,华熙生物,医疗保健
688365.SH,光云科技,软件服务
688366.SH,昊海生科,医疗保健
688367.SH,工大高科,运输设备
688368.SH,晶丰明源,半导体
